date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-01-30,323.87,324.09,318.75,320.54,31685808,78.3152414699,78.3684398307,77.0771705268,77.5100117354,126743232,0.0,1.0
2020-01-31,309.51,322.68,308.29,320.93,49897096,74.8428393718,78.0274866999,74.5478302799,77.6043179205,199588384,0.0,1.0
2020-02-03,308.66,313.49,302.22,304.3,43496401,74.6373002504,75.8052460814,73.0800391423,73.5830054629,173985604,0.0,1.0
2020-02-04,318.85,319.64,313.63,315.31,34154134,77.1013515999,77.2923820775,75.8390995838,76.2453416119,136616536,0.0,1.0
2020-02-05,321.45,324.76,318.95,323.52,29706718,77.7300595007,78.5304530205,77.125532673,78.230607714,118826872,0.0,1.0
2020-02-06,325.21,325.22,320.26,322.57,26356385,78.6392678495,78.6416859568,77.4423047307,78.0008875195,105425540,0.0,1.0
2020-02-07,320.03,323.4,318.0,322.37,29421012,77.5728825255,78.3897453637,77.0808256823,78.1400810541,117684048,0.77,1.0
2020-02-10,321.55,321.55,313.85,314.18,27337215,77.9413191766,77.9413191766,76.0748966679,76.154886204,109348860,0.0,1.0
2020-02-11,319.61,323.9,318.71,323.6,23580780,77.4710776614,78.5109416305,77.2529243812,78.4382238704,94323120,0.0,1.0
2020-02-12,327.2,327.22,321.47,321.47,28432573,79.3108369913,79.315684842,77.9219277739,77.9219277739,113730292,0.0,1.0
2020-02-13,324.87,326.22,323.35,324.19,23686892,78.7460623881,79.0732923084,78.377625737,78.5812354652,94747568,0.0,1.0
2020-02-14,324.95,325.98,322.85,324.74,20028447,78.7654537908,79.0151181004,78.2564294702,78.7145513587,80113788,0.0,1.0
2020-02-18,319.0,319.75,314.61,315.36,38190545,77.3232182159,77.5050126161,76.2591149934,76.4409093936,152762180,0.0,1.0
2020-02-19,323.62,324.57,320.0,320.0,23495991,78.4430717211,78.673344628,77.5656107495,77.5656107495,93983964,0.0,1.0
2020-02-20,320.3,324.65,318.21,322.63,25141489,77.6383285096,78.6927360307,77.1317281144,78.2031031128,100565956,0.0,1.0
2020-02-21,313.05,320.45,310.5,318.62,32426415,75.880982641,77.6746873896,75.2628816804,77.2311090531,129705660,0.0,1.0
2020-02-24,298.18,304.18,289.23,297.26,55548828,72.2766056665,73.7309608681,70.1071924909,72.0536045356,222195312,0.0,1.0
2020-02-25,288.08,302.53,286.13,300.95,57668364,69.8284410772,73.3310131876,69.3557756367,72.9480329846,230673456,0.0,1.0
2020-02-26,292.65,297.88,286.5,286.53,49678431,70.9361749557,72.2038879064,69.4454608741,69.4527326502,198713724,0.0,1.0
2020-02-27,273.52,286.0,272.96,281.1,80151381,66.2992057881,69.3242646074,66.1634659693,68.1365411928,320605524,0.0,1.0
2020-02-28,273.36,278.41,256.37,257.26,106721230,66.2604229827,67.4845052774,62.142173837,62.3579031919,426884920,0.0,1.0
2020-03-02,298.81,301.44,277.72,282.28,85349339,72.4293129627,73.066805326,67.3172544292,68.4225643824,341397356,0.0,1.0
2020-03-03,289.32,304.0,285.8,303.67,79868852,70.1290078189,73.687330212,69.2757861006,73.6073406759,319475408,0.0,1.0
2020-03-04,302.74,303.4,293.13,296.44,54794568,73.3819156197,73.5418946919,71.0525233719,71.8548426581,219178272,0.0,1.0
2020-03-05,292.92,299.55,291.41,295.52,46893219,71.0016209398,72.6086834375,70.6356082141,71.6318415271,187572876,0.0,1.0
2020-03-06,289.03,290.82,281.23,282.0,56544246,70.0587139841,70.4925966193,68.1680522221,68.354694473,226176984,0.0,1.0
2020-03-09,266.17,278.09,263.0,263.75,71686208,64.5176206662,67.4069396666,63.7492363347,63.9310307349,286744832,0.0,1.0
2020-03-10,285.34,286.44,269.37,277.14,71322520,69.1642855352,69.4309173221,65.2932767737,67.1766667597,285290080,0.0,1.0
2020-03-11,275.43,281.22,271.86,277.39,64094970,66.7621755273,68.1656282968,65.8968341824,67.2372648931,256379880,0.0,1.0
2020-03-12,248.23,270.0,248.0,255.94,104618517,60.1690986136,65.4459840699,60.1133483309,62.0379450476,418474068,0.0,1.0
2020-03-13,277.97,279.92,252.95,264.89,92683032,67.3778525626,67.8505180031,61.3131913721,64.2073582232,370732128,0.0,1.0
2020-03-16,242.21,259.08,240.0,241.95,80605865,58.7098955614,62.7990576031,58.1742080621,58.6468735026,322423460,0.0,1.0
2020-03-17,252.86,257.61,238.4,247.51,81013965,61.2913760441,62.4427405787,57.7863800084,59.9945759894,324055860,0.0,1.0
2020-03-18,246.67,250.0,237.12,239.77,75058406,59.7909662612,60.598133398,57.4761175654,58.1184577794,300233624,0.0,1.0
2020-03-19,244.78,252.84,242.61,247.39,67964255,59.3328443727,61.2865281934,58.8068525748,59.9654888854,271857020,0.0,1.0
2020-03-20,229.24,251.83,228.0,247.18,100423346,55.5660644007,61.0417117345,55.265497659,59.9145864533,401693384,0.0,1.0
2020-03-23,224.37,228.5,212.61,228.08,84188208,54.3856127621,55.3866939258,51.535076567,55.2848890617,336752832,0.0,1.0
2020-03-24,246.88,247.69,234.3,236.36,71882773,59.8418686932,60.0382066454,56.7925706206,57.2918992398,287531092,0.0,1.0
2020-03-25,245.52,258.25,244.3,250.75,75900510,59.5122148475,62.5978718002,59.2164959566,60.7799277982,303602040,0.0,1.0
2020-03-26,258.44,258.68,246.36,246.52,63140169,62.6439263816,62.7021005896,59.7158245758,59.7546073811,252560676,0.0,1.0
2020-03-27,247.74,255.87,247.05,252.75,51054153,60.0503262721,62.0209775702,59.8830754239,61.2647128654,204216612,0.0,1.0
2020-03-30,254.81,255.52,249.4,250.74,41994110,61.7640414846,61.9361401835,60.4526978779,60.7775038729,167976440,0.0,1.0
2020-03-31,254.29,262.49,252.0,255.6,49250501,61.6379973671,63.6256161426,61.0829184652,61.9555315862,197002004,0.0,1.0
2020-04-01,240.91,248.72,239.13,246.5,44054638,58.3947852677,60.287870955,57.9633265579,59.7497595305,176218552,0.0,1.0
2020-04-02,244.93,245.15,236.9,240.34,41483493,59.3692032527,59.4225296101,57.422791208,58.2566215235,165933972,0.0,1.0
2020-04-03,241.41,245.7,238.97,242.8,32470017,58.5159815345,59.5558455036,57.9245437525,58.8529071562,129880068,0.0,1.0
2020-04-06,262.47,263.11,249.38,250.9,50455071,63.6207682919,63.7758995134,60.4478500272,60.8162866783,201820284,0.0,1.0
2020-04-07,259.43,271.7,259.0,270.8,50721831,62.8838949898,65.858051377,62.7796662004,65.6398980968,202887324,0.0,1.0
2020-04-08,266.07,267.37,261.23,262.74,42223821,64.4933814129,64.8084917065,63.3202015503,63.686214276,168895284,0.0,1.0
2020-04-09,267.99,270.07,264.7,268.7,40529123,64.9587750774,65.4629515472,64.1613036418,65.1308737762,162116492,0.0,1.0
2020-04-13,273.25,273.7,265.83,268.31,32755731,66.2337598041,66.3428364442,64.4352072048,65.0363406881,131022924,0.0,1.0
2020-04-14,287.05,288.25,278.05,280.0,48748672,69.5787767676,69.8696478079,67.3972439653,67.8699094058,194994688,0.0,1.0
2020-04-15,284.43,286.33,280.63,282.4,32788641,68.9437083296,69.4042541434,68.022616702,68.4516514864,131154564,0.0,1.0
2020-04-16,286.69,288.2,282.35,287.38,39281290,69.4915154555,69.8575281813,68.4395318597,69.6587663037,157125160,0.0,1.0
2020-04-17,282.8,286.95,276.86,284.69,53812478,68.5486084999,69.5545375143,67.1087968503,69.0067303883,215249912,0.0,1.0
2020-04-20,276.93,281.68,276.85,277.95,32503750,67.1257643277,68.2771288622,67.106372925,67.3730047119,130015000,0.0,1.0
2020-04-21,268.37,277.25,265.43,276.28,45247893,65.0508842401,67.2033299384,64.3382501914,66.9682091808,180991572,0.0,1.0
2020-04-22,276.1,277.9,272.2,273.61,29264342,66.9245785248,67.3608850853,65.9792476438,66.3210211161,117057368,0.0,1.0
2020-04-23,275.03,281.75,274.87,275.87,31203582,66.6652185138,68.2940963396,66.6264357085,66.8688282421,124814328,0.0,1.0
2020-04-24,282.97,283.01,277.0,277.2,31627183,68.5898152306,68.5995109319,67.142731805,67.1912103117,126508732,0.0,1.0
2020-04-27,283.17,284.54,279.95,281.8,29271893,68.6382937373,68.9703715083,67.8577897791,68.3062159663,117087572,0.0,1.0
2020-04-28,278.58,285.83,278.2,285.08,28001187,67.5257120081,69.2830578766,67.4336028453,69.1012634764,112004748,0.0,1.0
2020-04-29,287.73,289.67,283.89,284.73,34320204,69.7436036905,70.2138452056,68.8128163615,69.0164260897,137280816,0.0,1.0
