date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2011-03-15,58.839,59.12,57.81,57.91,693600,90.1427358303,90.5732344582,88.5662835593,88.719485918,346800,0.0,1.0
2011-03-16,57.72,58.78,57.32,58.63,679800,88.4284014365,90.0523464386,87.8155920017,89.8225429006,339900,0.0,1.0
2011-03-17,58.44,58.7,58.121,58.57,352400,89.5314584191,89.9297845517,89.0427428949,89.7306214854,176200,0.0,1.0
2011-03-18,58.69,59.2,58.57,59.2,255400,89.9144643158,90.6957963451,89.7306214854,90.6957963451,127700,0.0,1.0
2011-03-21,59.58,59.69,59.34,59.42,272200,91.2779653082,91.4464879027,90.9102796473,91.0328415343,136100,0.0,1.0
2011-03-22,59.37,59.65,59.349,59.59,275600,90.9562403549,91.3852069593,90.9240678596,91.293285544,137800,0.0,1.0
2011-03-23,59.56,59.71,58.97,59.26,408200,91.2473248364,91.4771283745,90.3434309202,90.7877177604,204100,0.0,1.0
2011-03-24,60.1154,60.19,59.5999,59.91,221600,92.0982107366,92.2124996962,91.3084525775,91.7835330918,110800,0.0,1.0
2011-03-25,60.03,60.29,59.89,60.01,268600,92.3779582436,92.7780626771,92.1625173948,92.3471809795,134300,0.268,1.0
2011-03-28,59.9,60.32,59.884,60.19,332200,92.1779060268,92.8242285732,92.1532842155,92.6241763565,166100,0.0,1.0
2011-03-29,60.292,60.31,59.647,59.85,221800,92.7811404035,92.8088399412,91.7885736358,92.1009628665,110900,0.0,1.0
2011-03-30,60.7,60.87,60.564,60.62,211000,93.4089965914,93.6706033364,93.1997111955,93.285887535,105500,0.0,1.0
2011-03-31,60.62,60.78,60.55,60.65,255000,93.285887535,93.5321056479,93.1781671106,93.3320534312,127500,0.0,1.0
2011-04-01,60.9,61.17,60.75,61.06,140800,93.7167692326,94.1322622982,93.4859397517,93.9629873455,70400,0.0,1.0
2011-04-04,60.93,61.13,60.76,61.05,157600,93.7629351288,94.0707077699,93.5013283838,93.9475987135,78800,0.0,1.0
2011-04-05,60.93,61.16,60.78,60.78,409800,93.7629351288,94.1168736661,93.5321056479,93.5321056479,204900,0.0,1.0
2011-04-06,61.11,61.25,60.89,61.24,285800,94.0399305058,94.2553713546,93.7013806005,94.2399827226,142900,0.0,1.0
2011-04-07,61.0,61.25,60.68,61.03,214200,93.8706555532,94.2553713546,93.3782193273,93.9168214494,107100,0.0,1.0
2011-04-08,60.77,61.26,60.51,61.25,173600,93.5167170159,94.2707599867,93.1166125823,94.2553713546,86800,0.0,1.0
2011-04-11,60.564,61.01,60.46,60.84,279200,93.1997111955,93.8860441852,93.0396694221,93.6244374403,139600,0.0,1.0
2011-04-12,60.12,60.3,59.9,60.25,209600,92.5164559321,92.7934513091,92.1779060268,92.7165081488,104800,0.0,1.0
2011-04-13,60.14,60.45,59.9,60.42,370200,92.5472331962,93.02428079,92.1779060268,92.9781148938,185100,0.0,1.0
2011-04-14,60.15,60.248,59.58,59.79,156800,92.5626218283,92.7134304224,91.685469801,92.0086310742,78400,0.0,1.0
2011-04-15,60.36,60.52,60.11,60.25,159400,92.8857831015,93.1320012144,92.5010673,92.7165081488,79700,0.0,1.0
2011-04-18,59.7,59.8,59.2201,59.65,303200,91.8701333857,92.0240197062,91.1316329332,91.7931902254,151600,0.0,1.0
2011-04-19,60.07,60.07,59.6599,59.81,157800,92.4395127718,92.4395127718,91.8084249711,92.0394083383,78900,0.0,1.0
2011-04-20,60.88,60.99,60.74,60.79,346400,93.6859919685,93.8552669211,93.4705511197,93.54749428,173200,0.0,1.0
2011-04-21,61.1492,61.19,60.97,61.19,395600,94.1002539435,94.1630395623,93.824489657,94.1630395623,197800,0.0,1.0
2011-04-25,61.09,61.2,60.9131,61.16,198000,94.0091532417,94.1784281943,93.7369283406,94.1168736661,99000,0.0,1.0
2011-04-26,61.6235,61.75,61.2632,61.31,170000,94.830136762,95.0248029575,94.2756843489,94.347703147,85000,0.0,1.0
2011-04-27,62.02,62.1199,61.5,61.78,145600,95.4402960231,95.5940284573,94.6400871561,95.0709688537,72800,0.0,1.0
2011-04-28,62.22,62.3,61.93,61.95,132000,95.7480686642,95.8711777207,95.3017983346,95.3325755987,66000,0.0,1.0
2011-04-29,62.4,62.44,62.209,62.25,198000,96.0250640413,96.0866185695,95.731141169,95.7942345604,99000,0.0,1.0
2011-05-02,62.26,62.72,62.161,62.72,262000,95.8096231925,96.5175002671,95.6572757351,96.5175002671,131000,0.0,1.0
2011-05-03,62.06,62.26,61.75,62.18,133000,95.5018505513,95.8096231925,95.0248029575,95.686514136,66500,0.0,1.0
2011-05-04,61.639,62.05,61.39,62.05,214000,94.8539891417,95.4864619193,94.4708122034,95.4864619193,107000,0.0,1.0
2011-05-05,61.102,61.676,60.82,61.31,197800,94.0276196002,94.9109270803,93.5936601761,94.347703147,98900,0.0,1.0
2011-05-06,61.39,62.0,61.14,61.74,277000,94.4708122034,95.409518759,94.086096402,95.0094143255,138500,0.0,1.0
2011-05-09,61.6399,61.79,61.29,61.4,132000,94.8553741186,95.0863574858,94.3169258829,94.4862008355,66000,0.0,1.0
2011-05-10,62.145,62.24,61.76,61.83,351000,95.6326539238,95.7788459284,95.0401915896,95.147912014,175500,0.0,1.0
2011-05-11,61.49,62.06,61.209,62.06,348800,94.624698524,95.5018505513,94.1922779632,95.5018505513,174400,0.0,1.0
2011-05-12,61.82,61.87,61.01,61.34,227000,95.1325233819,95.2094665422,93.8860441852,94.3938690432,113500,0.0,1.0
2011-05-13,61.284,61.85,61.1,61.81,252800,94.3076927036,95.1786892781,94.0245418738,95.1171347499,126400,0.0,1.0
2011-05-16,60.9,61.51,60.81,61.1,227000,93.7167692326,94.6554757881,93.5782715441,94.0245418738,113500,0.0,1.0
2011-05-17,60.89,60.93,60.46,60.68,284800,93.7013806005,93.7629351288,93.0396694221,93.3782193273,142400,0.0,1.0
2011-05-18,61.46,61.49,60.84,60.95,141000,94.5785326278,94.624698524,93.6244374403,93.7937123929,70500,0.0,1.0
2011-05-19,61.54,61.73,61.32,61.67,533200,94.7016416843,94.9940256934,94.363091779,94.9016939011,266600,0.0,1.0
2011-05-20,61.1245,61.5,61.0,61.43,190800,94.0622440223,94.6400871561,93.8706555532,94.5323667317,95400,0.0,1.0
2011-05-23,60.4,60.579,60.2,60.35,272400,92.9473376297,93.2227941435,92.6395649886,92.8703944694,136200,0.0,1.0
2011-05-24,60.35,60.68,60.26,60.58,179200,92.8703944694,93.3782193273,92.7318967809,93.2243330068,89600,0.0,1.0
2011-05-25,60.55,60.75,60.08,60.08,124600,93.1781671106,93.4859397517,92.4549014039,92.4549014039,62300,0.0,1.0
2011-05-26,60.79,60.9,60.27,60.39,120800,93.54749428,93.7167692326,92.747285413,92.9319489977,60400,0.0,1.0
